Year;average_air_temperature;maximum_air_temperature;minimum_air_temperature;average_soil_surface_temperature;maximum_soil_surface_temperature;minimum_soil_surface_temperature;Partial_pressure_of_water_vapor_hPa;Average_relative_humidity;average_saturation_deficit_hPa;saturation_deficit_maximum_hPa;Atmospheric_pressure_at_the_station_level_hPa;Atmospheric_pressure_at_sea_level_hPa;Mean_wind_speed_m/s;Daily_precipitation_total_mm;Month_num;Decada_num
2015;4.6;8.8;0.9;0.0;2.0;-2.0;6.77;80.0;2.2;4.9;966.3;1014.2;4.2;13.1;4;2
2015;16.1;21.9;10.5;20.0;35.0;9.0;11.2;63.0;8.1;15.6;968.2;1014.2;3.6;10.7;5;3
2015;16.1;22.4;10.0;18.0;33.0;7.0;9.3;53.0;9.8;18.2;967.3;1013.3;4.7;11.0;5;1
2015;12.2;17.0;7.8;14.0;24.0;6.0;10.1;72.0;4.5;8.9;964.8;1011.2;5.0;25.6;5;2
2015;22.6;28.9;15.3;29.0;48.0;14.0;12.0;46.0;16.6;29.4;967.5;1012.5;4.5;0.0;6;3
2015;19.1;25.0;13.4;23.0;40.0;12.0;13.0;60.0;9.8;17.9;967.0;1012.4;4.2;9.3;6;1
2015;19.4;25.5;14.1;23.0;37.0;12.0;14.6;67.0;9.1;17.3;965.6;1010.8;3.2;24.8;6;2
2015;19.2;25.6;13.0;24.0;41.0;12.0;12.1;58.0;11.2;20.3;962.4;1007.6;3.6;4.0;7;3
2015;16.1;23.0;10.7;19.0;32.0;10.0;11.4;64.0;8.6;16.8;960.1;1005.7;4.7;22.7;7;1
2015;22.0;28.7;15.2;27.0;47.0;13.0;10.8;44.0;16.9;28.0;962.5;1007.3;3.9;0.0;7;2
2015;13.0;18.8;8.4;15.0;29.0;7.0;9.2;65.0;6.7;13.0;965.2;1011.5;4.3;8.4;8;3
2015;19.0;25.8;12.5;24.0;42.0;10.0;9.7;46.0;13.8;22.8;965.8;1011.3;3.1;2.5;8;1
2015;19.1;26.6;12.1;22.0;42.0;10.0;9.2;47.0;14.6;26.7;965.8;1011.2;3.8;4.0;8;2
2015;8.3;14.7;2.7;10.0;23.0;1.0;5.6;54.0;6.0;11.4;979.6;1027.5;3.2;2.0;9;3
2015;15.9;23.4;9.2;18.0;35.0;6.0;8.4;49.0;11.5;22.4;971.1;1017.3;3.0;5.8;9;1
2015;11.2;17.0;6.4;13.0;25.0;5.0;8.6;65.0;5.2;10.0;971.0;1017.9;3.3;6.6;9;2
2016;9.2;15.3;3.4;10.0;21.0;2.0;7.0;61.0;5.1;10.4;973.0;1020.4;2.9;4.0;4;3
2016;2.5;6.1;0.3;-2.0;0.0;-2.0;6.71;91.0;0.74;1.9;967.0;1015.3;3.6;27.0;4;1
2016;11.1;17.4;5.5;6.0;11.0;1.0;8.4;65.0;5.6;12.1;970.9;1017.8;3.4;1.6;4;2
2016;17.8;24.5;10.9;20.0;33.0;8.0;8.4;43.0;13.0;21.8;969.7;1015.6;3.3;7.1;5;3
2016;8.8;14.3;2.9;12.0;27.0;0.0;5.1;47.0;6.8;11.5;971.6;1019.1;3.5;1.3;5;1
2016;11.8;19.0;4.9;16.0;34.0;2.0;6.2;48.0;8.7;16.0;972.0;1019.0;3.6;3.1;5;2
2016;16.4;21.3;11.9;18.0;30.0;10.0;13.0;72.0;6.3;12.8;962.2;1007.8;3.6;18.3;6;3
2016;16.4;22.4;9.4;20.0;37.0;7.0;9.6;51.0;10.1;17.5;965.0;1010.8;3.6;0.7;6;1
2016;16.5;21.1;11.7;19.0;31.0;10.0;12.8;71.0;6.5;12.4;965.8;1011.6;5.0;20.9;6;2
2016;18.7;23.7;14.3;23.0;39.0;13.0;15.1;71.0;6.9;14.4;963.2;1008.4;3.7;1.2;7;3
2016;18.9;23.9;14.0;23.0;39.0;12.0;15.5;74.0;6.8;13.5;961.2;1006.3;2.6;9.2;7;1
2016;19.9;25.2;15.3;24.0;40.0;14.0;15.8;70.0;8.0;16.2;959.5;1004.4;2.8;18.3;7;2
2016;18.5;25.5;11.8;23.0;41.0;9.0;10.0;50.0;12.7;21.7;973.7;1019.6;2.2;0.7;8;3
2016;21.3;27.6;14.5;27.0;51.0;12.0;13.7;56.0;12.7;23.9;973.2;1018.5;1.5;7.7;8;1
2016;22.0;28.4;15.5;27.0;47.0;14.0;14.3;57.0;13.1;25.4;974.7;1020.0;2.3;0.0;8;2
2016;10.5;17.5;4.5;12.0;28.0;3.0;7.3;61.0;6.0;12.8;973.2;1020.4;2.1;8.9;9;3
2016;16.0;22.3;10.2;18.0;33.0;8.0;9.7;56.0;9.2;17.0;963.9;1009.7;2.8;15.8;9;1
2016;11.5;17.1;7.4;12.0;23.0;6.0;9.3;71.0;4.6;10.3;964.5;1011.1;1.9;15.7;9;2
2017;10.0;17.2;4.0;10.0;18.0;2.0;7.4;61.0;5.7;11.5;971.8;1019.0;5.0;5.2;4;3
2017;-4.1;0.0;-8.4;-7.0;-3.0;-10.0;3.46;73.0;1.4;2.2;975.9;1026.0;3.4;1.5;4;1
2017;7.2;12.5;2.3;1.0;4.0;-2.0;6.77;69.0;3.9;7.5;968.1;1015.6;4.5;7.4;4;2
2017;15.3;22.3;9.0;18.0;33.0;7.0;8.2;51.0;10.4;19.0;962.8;1008.7;5.5;16.8;5;3
2017;12.9;20.6;5.4;16.0;30.0;2.0;6.0;42.0;10.0;17.9;968.5;1015.2;5.3;4.9;5;1
2017;12.1;18.4;5.4;17.0;34.0;3.0;6.1;43.0;8.9;15.5;973.8;1020.8;2.5;3.7;5;2
2017;21.1;28.0;14.3;27.0;45.0;12.0;11.8;50.0;14.3;26.0;962.5;1007.4;2.9;1.8;6;3
2017;16.3;22.6;9.9;20.0;35.0;8.0;8.8;50.0;10.9;18.4;964.3;1010.1;3.3;6.9;6;1
2017;21.2;28.1;14.6;25.0;43.0;13.0;11.0;46.0;15.8;27.8;961.3;1006.1;3.3;0.5;6;2
2017;20.9;27.1;14.3;25.0;41.0;13.0;14.3;60.0;11.3;21.4;964.1;1009.1;2.9;6.0;7;3
2017;18.8;24.8;13.4;22.0;37.0;12.0;13.0;62.0;9.5;19.0;962.0;1007.2;3.5;38.9;7;1
2017;16.1;21.4;11.8;18.0;30.0;10.0;13.0;73.0;5.8;11.3;965.7;1011.6;3.0;29.7;7;2
2017;22.4;29.2;15.5;26.0;47.0;13.0;9.6;37.0;18.6;30.5;973.8;1019.0;1.4;0.0;8;3
2017;20.6;27.6;14.7;25.0;42.0;13.0;13.6;58.0;11.8;22.7;964.4;1009.5;3.1;3.0;8;1
2017;16.5;22.7;9.5;21.0;38.0;8.0;8.4;47.0;11.1;19.3;972.4;1018.5;1.9;0.4;8;2
2017;4.5;9.4;0.2;6.0;18.0;-1.0;4.49;53.0;4.5;7.7;977.5;1026.1;3.7;0.0;9;3
2017;19.0;25.8;12.7;21.0;37.0;10.0;9.3;45.0;14.6;25.4;964.7;1010.1;2.8;1.6;9;1
2017;12.5;19.1;7.0;13.0;25.0;5.0;8.2;62.0;7.9;15.5;971.4;1018.2;4.2;6.4;9;2
2018;8.0;14.1;3.1;7.0;15.0;1.0;7.0;67.0;4.2;9.1;964.5;1011.7;4.3;14.1;4;3
2018;-2.6;-0.1;-5.6;-5.0;-3.0;-8.0;4.31;83.0;0.87;1.5;974.7;1024.4;5.0;1.7;4;1
2018;3.0;8.1;-1.4;-2.0;1.0;-4.0;4.87;65.0;3.0;5.9;968.9;1017.2;4.2;1.5;4;2
2018;12.7;19.9;6.4;14.0;25.0;5.0;8.0;57.0;8.0;15.3;966.4;1012.9;7.0;14.8;5;3
2018;7.2;14.0;2.0;9.0;19.0;1.0;6.45;64.0;4.4;8.7;970.6;1018.3;6.3;11.8;5;1
2018;9.6;16.9;2.2;12.0;26.0;1.0;4.9;43.0;7.9;13.7;968.9;1016.1;4.6;0.0;5;2
2018;18.1;24.5;12.9;20.0;32.0;11.0;13.7;68.0;7.7;15.0;959.3;1004.5;4.5;18.1;6;3
2018;15.7;23.5;8.5;17.0;30.0;5.0;7.7;49.0;11.8;21.0;962.2;1008.0;5.5;7.3;6;1
2018;15.8;21.3;10.2;20.0;34.0;8.0;8.3;48.0;10.3;17.0;961.2;1006.9;3.5;0.0;6;2
2018;20.1;26.4;14.2;25.0;42.0;13.0;12.1;54.0;12.6;22.4;968.7;1014.0;5.9;0.3;7;3
2018;21.9;27.8;15.8;26.0;43.0;14.0;15.6;61.0;11.5;21.8;965.6;1010.4;3.4;4.2;7;1
2018;21.7;27.9;16.1;25.0;41.0;14.0;15.1;61.0;11.5;22.1;962.5;1007.3;2.9;10.9;7;2
2018;13.8;19.4;9.3;15.0;25.0;8.0;11.2;74.0;5.1;11.3;965.5;1011.7;3.9;12.4;8;3
2018;21.1;27.6;15.2;25.0;41.0;13.0;14.5;60.0;11.4;20.7;963.3;1008.2;2.4;19.5;8;1
2018;17.3;23.6;12.4;20.0;33.0;11.0;13.0;69.0;7.8;15.3;964.7;1010.3;3.7;31.9;8;2
2018;11.2;16.9;6.5;11.0;21.0;4.0;8.9;69.0;4.9;10.2;971.7;1018.7;3.4;25.9;9;3
2018;11.0;16.3;6.2;13.0;25.0;4.0;7.8;61.0;5.7;10.8;977.0;1024.3;2.7;1.0;9;1
2018;12.8;19.5;6.9;14.0;27.0;4.0;7.0;49.0;8.6;15.5;974.1;1020.9;4.0;1.4;9;2
2019;6.4;12.5;1.2;7.0;15.0;0.0;5.84;61.0;4.4;7.6;967.1;1014.8;4.5;8.9;4;3
2019;3.8;8.3;-0.4;-2.0;1.0;-4.0;6.22;77.0;2.1;3.8;975.4;1023.9;2.6;2.1;4;1
2019;3.8;10.0;-1.5;2.0;8.0;-4.0;5.44;66.0;3.5;6.3;970.3;1018.5;5.7;22.0;4;2
2019;13.5;20.9;6.1;16.0;28.0;4.0;7.2;48.0;9.8;16.8;969.2;1015.7;4.2;0.3;5;3
2019;13.4;21.3;5.5;14.0;29.0;2.0;6.4;43.0;11.5;20.5;977.7;1024.7;1.8;0.0;5;1
2019;12.7;20.3;5.5;15.0;29.0;3.0;7.4;50.0;9.0;17.0;969.8;1016.5;5.7;4.9;5;2
2019;18.5;25.2;12.1;23.0;38.0;11.0;10.6;52.0;11.8;20.5;967.6;1013.1;4.5;5.2;6;3
2019;15.0;20.9;10.0;17.0;28.0;8.0;11.4;69.0;6.7;13.4;962.8;1008.7;4.9;26.8;6;1
2019;14.9;20.7;8.8;18.0;33.0;6.0;9.7;58.0;8.4;14.7;963.3;1009.3;3.3;5.9;6;2
2019;20.6;27.1;14.5;23.0;38.0;12.0;13.6;59.0;11.7;21.6;960.7;1005.6;3.1;14.6;7;3
2019;19.4;26.0;13.4;23.0;38.0;11.0;12.4;58.0;11.1;21.0;961.0;1006.1;3.9;15.6;7;1
2019;24.3;31.3;16.2;30.0;48.0;14.0;12.2;43.0;19.5;34.1;965.6;1010.1;3.6;0.0;7;2
2019;15.2;21.7;10.3;17.0;31.0;8.0;11.2;67.0;7.3;15.4;965.2;1011.2;3.6;24.8;8;3
2019;18.5;25.7;12.1;22.0;38.0;10.0;10.9;53.0;11.5;21.9;960.9;1006.2;3.6;13.4;8;1
2019;21.0;27.2;14.8;25.0;40.0;12.0;12.0;52.0;14.0;24.4;966.4;1011.5;2.7;8.9;8;2
2019;5.8;10.9;1.6;7.0;18.0;1.0;6.02;66.0;3.7;7.6;967.2;1014.9;4.6;8.5;9;3
2019;9.6;13.6;7.1;10.0;18.0;5.0;10.1;85.0;2.0;5.4;965.7;1012.7;4.2;48.9;9;1
2019;14.3;21.0;8.3;15.0;28.0;5.0;9.5;61.0;7.4;14.4;971.5;1018.0;3.3;0.0;9;2
2020;11.8;18.0;6.3;12.0;22.0;4.0;8.4;60.0;6.3;11.8;965.3;1011.9;5.0;55.6;4;3
2020;1.5;5.2;-2.2;-3.0;-1.0;-5.0;5.62;81.0;1.4;2.7;967.7;1016.3;5.2;7.9;4;1
2020;9.3;15.8;3.2;6.0;14.0;0.0;7.0;61.0;5.4;10.3;971.0;1018.4;4.4;0.0;4;2
2020;19.7;26.9;12.3;24.0;42.0;10.0;10.7;50.0;14.3;27.0;973.7;1019.3;4.4;0.7;5;3
2020;13.6;20.2;6.4;16.0;30.0;4.0;7.4;48.0;9.2;15.6;972.9;1019.6;5.0;0.5;5;1
2020;16.5;22.5;12.4;19.0;32.0;11.0;13.1;72.0;6.6;14.1;962.7;1008.3;4.7;13.9;5;2
2020;15.6;22.0;10.1;18.0;31.0;8.0;9.5;57.0;9.1;15.9;960.0;1005.7;6.0;10.6;6;3
2020;19.7;25.3;12.4;25.0;42.0;10.0;8.4;38.0;15.9;24.5;972.8;1018.5;4.1;0.0;6;1
2020;18.3;24.7;11.9;23.0;38.0;10.0;8.1;39.0;14.6;23.1;967.8;1013.5;4.8;0.0;6;2
2020;19.7;25.6;14.1;23.0;38.0;12.0;13.5;61.0;10.2;19.0;963.5;1008.6;4.4;18.2;7;3
2020;19.2;25.2;13.9;23.0;37.0;13.0;13.3;63.0;10.3;19.7;966.9;1012.3;4.4;2.5;7;1
2020;26.2;32.7;19.2;31.0;50.0;17.0;13.0;40.0;22.3;37.8;968.4;1012.7;4.2;0.0;7;2
2020;17.8;24.0;12.0;20.0;37.0;10.0;11.0;58.0;10.4;19.7;967.2;1012.9;3.3;2.8;8;3
2020;24.2;30.7;17.2;28.0;44.0;15.0;12.7;45.0;18.7;32.4;963.8;1008.2;5.0;6.3;8;1
2020;15.0;20.2;11.1;16.0;27.0;10.0;11.8;70.0;5.6;11.4;957.1;1002.7;4.6;36.8;8;2
2020;6.8;11.5;2.6;7.0;16.0;1.0;7.31;75.0;2.8;5.7;974.9;1022.8;4.3;13.4;9;3
2020;13.0;19.8;7.3;16.0;30.0;6.0;7.7;52.0;8.8;16.0;973.3;1020.1;4.4;0.0;9;1
2020;12.1;17.9;7.1;13.0;26.0;5.0;7.8;60.0;7.0;13.3;964.5;1011.0;5.1;9.9;9;2
2021;-0.7;2.5;-3.9;-4.0;-2.0;-7.0;5.1;85.0;0.91;1.5;974.5;1023.8;3.1;1.6;4;1
2021;5.5;11.9;0.2;-2.0;1.0;-4.0;6.3;69.0;3.5;7.1;980.8;1029.3;3.3;0.0;4;2
2021;8.6;15.4;2.8;8.0;17.0;1.0;6.3;56.0;5.5;10.3;975.8;1023.5;3.8;1.6;4;3
2021;13.2;20.3;5.6;14.0;26.0;4.0;7.2;50.0;8.8;16.5;970.4;1017.0;3.7;1.0;5;1
2021;19.0;25.6;11.6;22.0;39.0;8.0;8.2;39.0;15.1;25.6;975.4;1021.3;2.7;0.0;5;2
2021;22.5;29.6;14.2;26.0;46.0;11.0;8.4;33.0;20.5;32.7;971.0;1016.2;1.8;0.3;5;3
2021;17.9;25.6;10.4;23.0;41.0;8.0;7.7;40.0;14.1;23.0;967.0;1012.7;3.6;0.5;6;1
2021;21.0;27.8;13.4;25.0;44.0;11.0;7.9;34.0;18.8;28.3;970.3;1015.7;2.8;6.4;6;2
2021;18.5;24.5;12.2;22.0;37.0;10.0;11.0;53.0;11.6;20.0;967.6;1013.2;2.7;12.5;6;3
2021;23.8;30.8;17.0;27.0;43.0;15.0;11.6;42.0;19.9;32.5;961.3;1005.8;5.2;2.4;7;1
2021;16.8;22.9;11.9;19.0;32.0;10.0;11.4;63.0;8.8;16.8;960.1;1005.6;4.2;8.3;7;2
2021;22.0;28.6;15.0;27.0;48.0;12.0;10.1;40.0;18.0;29.8;964.4;1009.3;2.7;1.1;7;3
2021;22.5;28.9;16.1;28.0;47.0;14.0;12.6;50.0;16.0;27.8;966.4;1011.2;3.2;2.2;8;1
2021;20.3;27.0;14.0;25.0;46.0;11.0;10.8;49.0;14.7;25.5;972.0;1017.6;2.7;0.0;8;2
2021;21.1;27.8;14.3;24.0;42.0;12.0;11.2;49.0;15.7;27.8;970.4;1015.7;2.5;24.9;8;3
2021;14.5;21.0;8.5;16.0;30.0;7.0;8.0;52.0;9.4;17.6;969.0;1015.4;3.2;7.0;9;1
2021;10.0;15.7;4.6;11.0;23.0;3.0;6.7;55.0;6.3;10.7;965.1;1012.1;4.2;0.6;9;2
2021;5.3;10.6;1.1;6.0;17.0;0.0;5.58;65.0;3.6;6.7;971.4;1019.5;4.9;19.1;9;3
2022;2.4;5.7;-0.9;-2.0;-1.0;-4.0;5.53;76.0;1.9;3.3;971.9;1020.5;3.6;0.0;4;1
2022;10.6;16.8;4.9;4.0;7.0;0.0;7.2;58.0;6.1;11.2;972.3;1019.4;4.8;0.3;4;2
2022;10.6;17.6;4.0;9.0;20.0;1.0;5.5;45.0;8.7;15.2;972.1;1019.4;3.6;0.4;4;3
2022;10.1;16.8;3.6;13.0;28.0;1.0;5.1;43.0;7.9;13.9;970.3;1017.5;5.8;1.2;5;1
2022;14.4;20.5;7.8;16.0;30.0;5.0;8.3;53.0;8.7;15.9;965.0;1011.1;4.4;2.5;5;2
2022;17.4;25.2;10.7;21.0;37.0;8.0;8.3;46.0;13.0;23.4;964.5;1010.2;5.9;8.0;5;3
2022;16.9;24.2;10.0;20.0;36.0;7.0;8.1;45.0;12.5;21.7;965.4;1011.1;4.0;15.1;6;1
2022;19.8;25.9;13.3;23.0;40.0;10.0;11.7;54.0;12.3;21.2;961.0;1006.1;3.0;6.8;6;2
2022;18.8;25.8;13.1;22.0;37.0;10.0;11.9;56.0;11.5;20.7;958.9;1004.0;4.5;10.8;6;3
2022;17.9;23.2;12.6;21.0;37.0;10.0;11.5;58.0;9.7;17.3;962.5;1007.9;4.2;11.6;7;1
2022;24.6;30.5;18.8;30.0;51.0;16.0;14.3;49.0;17.5;29.7;967.6;1012.2;4.2;0.0;7;2
2022;21.1;27.0;15.3;26.0;43.0;13.0;12.6;54.0;13.3;22.4;961.3;1006.1;3.7;15.4;7;3
2022;20.1;25.6;14.9;22.0;36.0;12.0;13.1;58.0;11.0;19.6;968.6;1013.9;4.2;10.9;8;1
2022;17.0;22.5;11.6;21.0;37.0;9.0;9.8;51.0;10.3;17.7;972.8;1018.8;3.7;0.6;8;2
2022;18.7;25.9;11.8;23.0;44.0;9.0;9.6;47.0;13.1;23.7;976.1;1022.1;2.5;0.8;8;3
2022;18.8;27.8;11.8;20.0;37.0;9.0;7.8;39.0;16.5;27.3;966.6;1012.1;4.1;0.3;9;1
2022;11.9;18.4;6.2;13.0;28.0;4.0;6.3;49.0;8.3;15.1;975.1;1022.2;3.1;11.9;9;2
2022;12.2;18.7;6.3;14.0;29.0;4.0;6.9;49.0;10.5;18.5;972.2;1019.1;3.3;0.3;9;3
2023;2.6;8.2;-2.3;-2.0;2.0;-6.0;4.82;65.0;3.0;5.5;976.7;1025.5;4.9;0.0;4;1
2023;0.8;6.4;-4.3;-1.0;4.0;-6.0;4.36;68.0;2.7;5.4;973.1;1022.1;4.6;14.8;4;2
2023;12.1;19.0;5.5;10.0;20.0;2.0;6.3;48.0;9.0;16.0;972.9;1019.8;3.9;1.1;4;3
2023;12.9;19.9;6.2;14.0;27.0;3.0;5.1;37.0;10.9;18.2;977.9;1025.0;3.7;0.4;5;1
2023;12.1;18.7;6.3;14.0;26.0;5.0;6.6;51.0;8.3;14.6;970.0;1016.8;6.1;8.3;5;2
2023;19.8;26.0;12.1;23.0;39.0;9.0;7.6;34.0;16.6;26.4;976.2;1022.0;3.5;0.0;5;3
2023;24.5;31.9;16.6;30.0;50.0;14.0;9.5;34.0;23.1;36.2;967.3;1012.0;3.0;0.0;6;1
2023;18.9;26.1;11.6;25.0;44.0;9.0;8.3;40.0;14.8;25.0;964.1;1009.6;4.7;0.0;6;2
2023;14.9;20.7;9.0;18.0;31.0;7.0;9.1;55.0;8.6;14.9;960.7;1006.6;4.3;11.3;6;3
2023;23.8;30.8;16.5;28.0;47.0;14.0;12.7;46.0;17.9;30.4;965.2;1009.8;3.1;17.6;7;1
2023;23.7;30.9;17.3;27.0;45.0;14.0;13.2;49.0;18.1;30.4;960.8;1005.2;4.9;1.8;7;2
2023;22.5;28.6;16.3;26.0;42.0;14.0;13.0;50.0;15.1;26.4;963.7;1008.5;3.1;8.2;7;3
2023;22.8;29.1;16.7;26.0;44.0;14.0;14.7;55.0;13.8;25.8;961.4;1005.9;3.8;14.6;8;1
2023;18.5;24.7;12.5;21.0;36.0;10.0;10.7;51.0;11.7;21.0;971.0;1016.7;3.7;17.2;8;2
2023;15.0;19.8;11.4;16.0;26.0;10.0;11.9;72.0;5.9;12.8;957.8;1003.5;3.9;37.5;8;3
2023;11.5;15.6;8.1;12.0;21.0;6.0;10.7;79.0;3.2;6.2;964.2;1010.7;3.5;55.7;9;1
2023;12.5;16.9;8.7;13.0;23.0;6.0;10.6;74.0;4.2;8.3;970.4;1017.0;2.1;12.6;9;2
2023;12.3;17.3;7.8;13.0;24.0;6.0;9.7;69.0;5.0;10.1;976.2;1023.2;3.1;5.2;9;3
2024;2.1;5.5;-0.7;-3.0;-1.0;-4.0;6.32;88.0;0.95;1.8;972.9;1021.6;2.9;1.4;4;1
2024;9.6;15.0;5.1;7.0;14.0;1.0;8.5;71.0;4.6;9.0;969.2;1016.4;4.0;9.7;4;2
2024;11.3;17.1;6.1;13.0;24.0;4.0;7.8;57.0;6.5;10.9;976.6;1023.8;4.3;14.1;4;3
2024;8.3;14.4;2.9;10.0;19.0;1.0;7.6;69.0;4.1;8.1;964.1;1011.2;3.9;21.3;5;1
2024;12.0;18.7;5.8;14.0;26.0;4.0;8.3;60.0;6.5;12.1;966.6;1013.2;3.7;17.3;5;2
2024;10.1;16.7;4.7;13.0;23.0;3.0;8.4;68.0;4.8;9.9;969.6;1016.7;4.5;24.5;5;3
2024;18.5;24.5;13.1;20.0;33.0;11.0;13.8;65.0;8.4;15.8;965.1;1010.5;3.2;23.0;6;1
2024;20.9;27.0;15.2;24.0;38.0;13.0;15.5;63.0;10.1;18.9;969.4;1014.6;3.0;4.2;6;2
2024;20.1;26.1;15.0;23.0;36.0;12.0;14.2;62.0;10.1;19.3;956.1;1000.8;4.1;8.2;6;3
2024;18.6;23.7;14.1;21.0;33.0;12.0;15.1;72.0;6.9;13.5;962.2;1007.4;4.1;17.0;7;1
2024;20.9;26.5;15.8;23.0;36.0;14.0;16.5;68.0;8.9;16.9;959.3;1003.9;4.2;20.6;7;2
2024;19.4;25.4;13.8;23.0;37.0;12.0;13.7;62.0;9.8;18.8;959.2;1004.2;3.8;3.4;7;3
2024;20.1;26.0;14.9;23.0;37.0;13.0;14.6;64.0;10.0;18.5;959.8;1004.6;3.3;50.2;8;1
2024;15.7;21.5;11.3;17.0;28.0;9.0;12.3;70.0;5.9;12.5;960.1;1005.7;3.0;14.2;8;2
2024;14.2;19.5;10.1;16.0;26.0;8.0;11.7;74.0;4.8;10.3;967.1;1013.4;3.6;34.6;8;3
2024;11.2;16.1;7.1;12.0;22.0;5.0;10.2;77.0;3.5;7.5;974.4;1021.5;3.8;7.4;9;1
2024;11.4;17.6;5.7;13.0;27.0;4.0;8.4;63.0;5.7;11.9;980.6;1028.0;4.2;0.8;9;2
2024;10.0;17.1;3.5;11.0;28.0;0.0;5.9;51.0;7.3;13.6;976.9;1024.4;3.1;0.0;9;3
