Year;average_air_temperature;maximum_air_temperature;minimum_air_temperature;average_soil_surface_temperature;maximum_soil_surface_temperature;minimum_soil_surface_temperature;Partial_pressure_of_water_vapor_hPa;Average_relative_humidity;average_saturation_deficit_hPa;saturation_deficit_maximum_hPa;Atmospheric_pressure_at_the_station_level_hPa;Atmospheric_pressure_at_sea_level_hPa;Mean_wind_speed_m/s;Daily_precipitation_total_mm;Month_num;Decada_num
2013;19.3;24.9;14.6;23;40;13;17.1;78.0;5.9;13.6;957.6;1002.9;2.5;34.7;7;3
2013;18.0;23.4;13.3;23;44;12;14.7;72.0;7.0;14.5;957.7;1003.2;3.4;16.4;7;2
2013;16.3;21.8;11.1;20;39;10;13.3;73.0;5.9;12.4;959.0;1004.8;3.2;58.8;7;1
2013;16.6;22.4;11.8;19;36;11;13.3;72.0;6.4;13.2;964.5;1010.6;4.0;16.2;8;3
2013;16.1;21.6;10.7;20;38;9;13.5;76.0;5.5;11.5;969.8;1016.1;2.4;54.0;8;2
2013;19.1;24.6;15.1;21;37;14;17.1;79.0;5.3;12.1;957.4;1002.7;3.0;27.7;8;1
2013;11.6;19.3;4.3;13;32;1;6.6;53.0;8.2;15.5;967.3;1014.5;4.1;3.5;9;3
2013;7.4;11.8;2.3;10;27;1;7.2;69.0;3.5;7.0;972.2;1020.3;2.2;0.7;9;2
2013;16.5;22.6;10.2;20;38;9;11.3;62.0;8.3;16.1;969.8;1016.1;4.2;5.0;9;1
2014;4.7;12.1;-1.1;7;22;-2;4.57;57.0;4.8;9.8;968.6;1017.1;7.6;9.9;4;3
2014;4.0;10.7;-2.5;6;24;-4;4.59;58.0;4.6;9.3;977.8;1026.9;2.4;2.9;4;2
2014;4.2;11.0;-1.0;3;11;-2;5.44;68.0;3.1;7.4;965.7;1014.1;6.9;11.9;4;1
2014;12.3;18.9;5.9;16;35;5;9.2;65.0;6.4;13.0;965.9;1012.8;3.9;19.7;5;3
2014;14.2;21.6;5.7;19;42;4;7.3;45.0;10.8;20.0;973.3;1020.3;3.4;0.0;5;2
2014;14.6;21.3;7.2;19;41;4;6.1;38.0;11.6;19.6;973.3;1020.2;5.0;0.0;5;1
2014;23.5;30.2;15.7;31;56;13;12.7;47.0;17.6;29.6;966.2;1011.2;2.4;0.5;6;3
2014;23.3;31.3;15.0;30;55;13;11.8;45.0;18.3;33.3;962.7;1007.7;3.5;1.4;6;2
2014;12.9;19.6;5.8;18;38;4;7.4;51.0;8.2;15.2;970.2;1017.3;3.2;7.9;6;1
2014;15.1;20.4;10.4;18;36;9;11.2;68.0;6.5;12.9;957.8;1003.8;4.3;23.7;7;3
2014;18.1;24.7;12.5;22;44;12;11.5;60.0;10.8;19.6;958.8;1004.4;4.6;7.9;7;2
2014;20.0;26.7;13.5;25;45;12;13.2;61.0;11.9;23.2;963.6;1009.1;2.8;17.5;7;1
2014;20.3;27.4;13.8;24;44;12;12.0;54.0;13.9;26.1;968.3;1014.0;3.1;3.6;8;3
2014;20.7;26.9;15.0;24;42;13;13.5;61.0;12.5;22.8;963.6;1009.0;3.6;55.1;8;2
2014;19.2;26.5;11.3;26;50;9;10.9;53.0;12.5;23.7;969.5;1015.5;1.7;0.0;8;1
2014;7.6;13.3;1.8;9;25;0;6.99;70.0;4.0;8.5;971.4;1019.5;2.8;28.3;9;3
2014;9.0;15.9;3.6;11;27;2;7.3;65.0;5.0;10.8;969.6;1017.4;4.4;8.5;9;2
2014;11.5;16.9;6.1;15;34;5;8.3;64.0;6.0;12.0;968.1;1015.3;3.0;3.9;9;1
2015;10.0;16.5;3.9;13;29;2;7.2;60.0;5.8;11.6;967.0;1014.4;5.3;6.5;4;3
2015;7.5;13.6;3.0;6;17;0;7.02;69.0;3.9;8.4;967.1;1014.9;5.6;9.8;4;2
2015;-2.5;2.5;-8.2;-5;0;-11;4.22;79.0;1.5;3.1;978.6;1028.9;2.8;0.0;4;1
2015;12.8;18.5;7.3;16;35;6;10.2;72.0;5.2;11.4;967.0;1013.9;3.5;22.1;5;3
2015;13.4;18.8;8.9;16;35;8;10.4;68.0;5.4;11.0;965.6;1012.3;5.5;42.8;5;2
2015;16.1;23.0;8.8;21;45;6;8.5;48.0;10.8;19.5;969.2;1015.6;4.7;1.8;5;1
2015;21.0;27.2;12.6;27;52;11;11.9;50.0;14.1;24.7;966.6;1012.1;3.1;0.0;6;3
2015;19.1;25.2;13.6;24;45;12;15.5;72.0;7.5;15.8;964.2;1009.8;3.1;40.3;6;2
2015;19.4;25.4;13.3;25;48;12;14.0;64.0;9.5;19.1;966.7;1012.4;3.9;12.4;6;1
2015;19.0;25.5;13.8;21;40;12;14.5;68.0;8.2;16.9;961.4;1006.9;3.8;33.6;7;3
2015;23.1;30.7;15.3;29;52;13;12.0;46.0;18.1;31.8;962.6;1007.6;4.3;0.5;7;2
2015;17.0;23.1;11.7;21;39;11;11.6;63.0;9.3;17.9;958.8;1004.5;5.0;28.9;7;1
2015;14.5;21.3;9.0;17;36;8;8.5;57.0;9.0;16.4;964.4;1010.9;5.1;5.5;8;3
2015;19.5;25.9;13.7;23;45;11;10.0;50.0;14.2;24.4;965.1;1010.8;4.2;5.8;8;2
2015;19.0;25.6;11.9;25;50;10;10.9;52.0;12.3;22.5;964.5;1010.2;3.1;0.0;8;1
2015;6.1;12.4;0.6;8;25;0;6.05;66.0;4.1;8.4;977.9;1026.5;3.2;4.4;9;3
2015;11.2;17.9;5.3;13;30;5;8.3;67.0;6.2;13.8;969.1;1016.4;3.5;17.7;9;2
2015;15.3;22.2;10.2;17;36;8;9.8;60.0;9.0;18.2;971.2;1017.8;2.6;13.3;9;1
2016;9.2;15.5;3.2;14;34;1;7.6;66.0;4.7;10.4;971.1;1018.8;2.9;2.9;4;3
2016;11.9;18.9;6.0;15;36;3;7.8;58.0;7.1;13.8;971.1;1018.4;4.2;8.1;4;2
2016;5.0;10.5;0.8;6;17;-1;6.59;77.0;2.4;5.6;968.4;1016.7;5.5;8.0;4;1
2016;17.4;25.5;8.7;22;46;7;8.3;46.0;12.9;22.7;969.2;1015.4;3.2;10.3;5;3
2016;11.0;18.2;3.4;16;39;2;5.6;47.0;8.7;15.8;971.4;1018.9;3.8;5.3;5;2
2016;8.1;14.8;0.9;13;34;-1;4.7;46.0;6.8;12.4;971.0;1019.0;3.1;5.4;5;1
2016;17.7;24.0;13.2;22;43;12;13.7;70.0;7.1;15.4;961.1;1006.8;4.1;23.6;6;3
2016;17.6;24.1;11.8;22;43;10;12.8;66.0;8.0;16.8;963.9;1009.8;4.6;10.1;6;2
2016;16.8;23.8;9.6;23;47;8;10.5;54.0;10.0;19.3;965.0;1011.1;3.6;11.7;6;1
